dataset,layer_id,num_tokens,min_entropy,mean_entropy,diversity_ratio,fragmentation_ratio,min_entropy_l2,mean_l2
longdialogue_qa_eng,18,50048,0.0001,0.6914,0.6802,0.8495,70.5000,20.3750
longdialogue_qa_eng,19,50048,0.0000,0.3887,0.7679,0.8321,115.0000,21.1250
longdialogue_qa_eng,20,50048,0.0001,0.5430,0.6267,0.8682,23.5000,18.7500
longdialogue_qa_eng,21,50048,0.0000,0.3750,0.7472,0.8189,20.8750,19.3750
longdialogue_qa_eng,22,50048,0.0000,0.3008,0.7810,0.8160,17.7500,18.1250
longdialogue_qa_eng,23,50048,0.0000,0.3867,0.7944,0.8630,21.8750,18.7500
longdialogue_qa_eng,24,50048,0.0000,0.6250,0.7573,0.8434,26.8750,19.5000
longdialogue_qa_eng,25,50048,0.0000,0.4863,0.7690,0.9020,20.0000,18.6250
longdialogue_qa_eng,26,50048,0.0000,0.4609,0.8797,0.8811,16.3750,18.5000
longdialogue_qa_eng,27,50048,0.0000,0.6836,0.8719,0.8326,173.0000,28.6250
longdialogue_qa_eng,0,8576,0.0000,2.6406,0.6945,0.6766,156.0000,18.0000
longdialogue_qa_eng,1,8576,0.2949,3.8906,0.6844,0.6971,16.1250,8.6250
longdialogue_qa_eng,2,8576,0.0030,1.1875,0.6105,0.7459,10.1875,10.2500
longdialogue_qa_eng,3,8576,0.0613,1.7344,0.6551,0.6776,9.3750,9.0000
longdialogue_qa_eng,4,8576,0.0014,0.3789,0.6088,0.6980,26.1250,21.0000
longdialogue_qa_eng,5,8576,0.0000,0.2461,0.6057,0.6909,27.7500,19.5000
longdialogue_qa_eng,6,8576,0.0000,0.6719,0.6085,0.7148,20.8750,19.7500
longdialogue_qa_eng,7,8576,0.0109,0.5781,0.6465,0.6396,18.7500,16.1250
longdialogue_qa_eng,8,8576,0.0000,0.2090,0.5427,0.7126,23.1250,21.7500
longdialogue_qa_eng,9,8576,0.0079,0.5625,0.6080,0.6471,18.3750,15.9375
longdialogue_qa_eng,10,8576,0.0000,0.2432,0.5689,0.6582,29.3750,22.3750
longdialogue_qa_eng,11,8576,0.0001,0.4062,0.4690,0.7014,21.3750,23.2500
longdialogue_qa_eng,12,8576,0.0000,0.3262,0.5711,0.6600,25.2500,19.0000
longdialogue_qa_eng,13,8576,0.0000,0.6523,0.5753,0.6309,16.1250,16.8750
longdialogue_qa_eng,14,8576,0.0000,0.2461,0.5717,0.6013,24.3750,18.3750
longdialogue_qa_eng,15,8576,0.0000,0.3809,0.5851,0.6276,18.3750,19.6250
longdialogue_qa_eng,16,8576,0.0000,0.5664,0.5268,0.5339,14.6875,15.5625
longdialogue_qa_eng,17,8576,0.0000,0.3672,0.6024,0.5818,22.7500,16.7500
longdialogue_qa_eng,18,8576,0.0000,0.3926,0.5424,0.6358,15.1875,19.2500
longdialogue_qa_eng,19,8576,0.0000,0.5820,0.6127,0.6066,113.5000,19.3750
longdialogue_qa_eng,20,8576,0.0002,0.4512,0.5204,0.6375,18.8750,17.2500
longdialogue_qa_eng,21,8576,0.0000,0.5000,0.6013,0.5842,19.8750,17.2500
longdialogue_qa_eng,22,8576,0.0000,0.2910,0.5837,0.5569,15.8125,15.8750
longdialogue_qa_eng,23,8576,0.0000,0.2471,0.6669,0.5586,15.5000,16.5000
longdialogue_qa_eng,24,8576,0.0000,0.4883,0.6066,0.6219,19.7500,17.6250
longdialogue_qa_eng,25,8576,0.0000,0.4336,0.6370,0.6364,16.5000,16.8750
longdialogue_qa_eng,26,8576,0.0003,0.5117,0.7095,0.5698,14.8750,16.5000
longdialogue_qa_eng,27,8576,0.0000,0.6250,0.7358,0.5958,14.5625,26.8750
longdialogue_qa_eng,0,50048,0.0000,3.5156,0.8518,0.8899,151.0000,17.2500
longdialogue_qa_eng,1,50048,0.1226,5.4375,0.8354,0.9102,14.8750,8.6250
longdialogue_qa_eng,2,50048,0.0014,1.8750,0.6956,0.9567,8.7500,10.6875
longdialogue_qa_eng,3,50048,0.0001,2.2188,0.7944,0.9227,10.0625,9.3750
longdialogue_qa_eng,4,50048,0.0007,0.4668,0.7280,0.8839,19.6250,21.5000
longdialogue_qa_eng,5,50048,0.0000,0.4512,0.7531,0.9126,20.3750,20.2500
longdialogue_qa_eng,6,50048,0.0000,0.8242,0.7201,0.9093,29.7500,20.0000
longdialogue_qa_eng,7,50048,0.0270,0.8555,0.8052,0.8898,17.1250,16.8750
longdialogue_qa_eng,8,50048,0.0000,0.3418,0.6738,0.8944,23.6250,22.3750
longdialogue_qa_eng,9,50048,0.0004,0.6172,0.7508,0.8878,18.2500,16.8750
longdialogue_qa_eng,10,50048,0.0000,0.3477,0.6532,0.8697,29.2500,23.0000
longdialogue_qa_eng,11,50048,0.0000,0.5352,0.5444,0.8903,25.8750,23.6250
longdialogue_qa_eng,12,50048,0.0000,0.3965,0.7015,0.8703,24.6250,19.5000
longdialogue_qa_eng,13,50048,0.0000,0.6953,0.7218,0.8496,21.8750,17.1250
longdialogue_qa_eng,14,50048,0.0000,0.4336,0.7391,0.8169,22.3750,18.8750
longdialogue_qa_eng,15,50048,0.0000,0.4746,0.7168,0.8731,28.0000,20.0000
longdialogue_qa_eng,16,50048,0.0001,0.5859,0.7031,0.7405,18.6250,16.3750
longdialogue_qa_eng,17,50048,0.0000,0.3320,0.7335,0.8258,20.3750,17.3750
longdialogue_qa_eng,18,50048,0.0011,0.7812,0.7034,0.8600,15.6250,19.8750
longdialogue_qa_eng,19,50048,0.0001,0.4863,0.7667,0.8231,19.0000,20.2500
longdialogue_qa_eng,20,50048,0.0001,0.5703,0.6228,0.8580,19.6250,18.0000
longdialogue_qa_eng,21,50048,0.0000,0.5195,0.7581,0.8108,25.6250,18.2500
longdialogue_qa_eng,22,50048,0.0000,0.2988,0.7642,0.7981,17.0000,17.1250
longdialogue_qa_eng,23,50048,0.0000,0.4727,0.7907,0.8546,21.6250,18.0000
longdialogue_qa_eng,24,50048,0.0000,0.6055,0.7533,0.8563,23.5000,19.1250
longdialogue_qa_eng,25,50048,0.0000,0.5117,0.7874,0.9033,18.3750,18.2500
longdialogue_qa_eng,26,50048,0.0001,0.4473,0.8435,0.8627,17.7500,17.8750
longdialogue_qa_eng,27,50048,0.0000,0.4844,0.8929,0.8081,142.0000,24.5000
longdialogue_qa_eng,0,100224,0.7266,4.0625,0.8306,0.9385,9.1875,17.7500
longdialogue_qa_eng,1,100224,0.2910,5.8438,0.8641,0.9483,14.3750,8.5625
longdialogue_qa_eng,2,100224,0.0000,2.0156,0.7408,0.9699,17.2500,10.4375
longdialogue_qa_eng,3,100224,0.0013,2.4375,0.8242,0.9438,9.6250,9.1250
longdialogue_qa_eng,4,100224,0.0000,0.4980,0.7341,0.9247,23.2500,21.5000
longdialogue_qa_eng,5,100224,0.0019,0.4023,0.7648,0.9369,22.7500,20.3750
longdialogue_qa_eng,6,100224,0.0001,0.7109,0.7305,0.9427,21.1250,20.2500
longdialogue_qa_eng,7,100224,0.0045,0.6445,0.8259,0.9311,12.3750,17.3750
longdialogue_qa_eng,8,100224,0.0000,0.2930,0.7157,0.9267,22.3750,23.0000
longdialogue_qa_eng,9,100224,0.0000,0.4492,0.7969,0.9275,15.6875,17.6250
longdialogue_qa_eng,10,100224,0.0001,0.5117,0.6674,0.8976,29.6250,23.5000
longdialogue_qa_eng,11,100224,0.0000,0.5000,0.5572,0.9154,26.5000,24.2500
longdialogue_qa_eng,12,100224,0.0000,0.2949,0.7405,0.9054,18.0000,20.2500
longdialogue_qa_eng,13,100224,0.0000,0.4844,0.7656,0.8805,20.7500,17.8750
longdialogue_qa_eng,14,100224,0.0000,0.2080,0.7653,0.8567,22.3750,19.6250
longdialogue_qa_eng,15,100224,0.0000,0.6406,0.7179,0.9106,27.8750,20.3750
longdialogue_qa_eng,16,100224,0.0000,0.5469,0.7344,0.8150,17.1250,16.7500
longdialogue_qa_eng,17,100224,0.0000,0.4512,0.7536,0.8671,20.3750,17.7500
longdialogue_qa_eng,18,100224,0.0000,0.7656,0.7517,0.9091,19.1250,20.3750
longdialogue_qa_eng,19,100224,0.0000,0.4902,0.7866,0.8766,19.6250,21.0000
longdialogue_qa_eng,20,100224,0.0000,0.5820,0.6724,0.8996,20.0000,18.7500
longdialogue_qa_eng,21,100224,0.0000,0.5703,0.7773,0.8557,17.1250,19.3750
longdialogue_qa_eng,22,100224,0.0000,0.3047,0.7868,0.8567,18.1250,18.1250
longdialogue_qa_eng,23,100224,0.0000,0.3750,0.8276,0.9009,22.0000,18.7500
longdialogue_qa_eng,24,100224,0.0000,0.5430,0.7835,0.8846,23.1250,19.5000
longdialogue_qa_eng,25,100224,0.0000,0.6016,0.8075,0.9285,17.7500,18.7500
longdialogue_qa_eng,26,100224,0.0011,0.7773,0.8842,0.9249,18.3750,18.5000
longdialogue_qa_eng,27,100224,0.0000,0.8281,0.9283,0.8819,166.0000,28.1250
longdialogue_qa_eng,0,8576,0.0027,3.0625,0.6663,0.6721,154.0000,17.6250
longdialogue_qa_eng,1,8576,0.3066,4.0625,0.6844,0.7102,11.5625,8.5000
longdialogue_qa_eng,2,8576,0.0025,1.3750,0.6164,0.7365,17.1250,10.1875
longdialogue_qa_eng,3,8576,0.0129,1.4531,0.6646,0.6683,8.3125,9.0000
longdialogue_qa_eng,4,8576,0.0000,0.5352,0.6105,0.6741,26.2500,21.0000
longdialogue_qa_eng,5,8576,0.0000,0.6289,0.5982,0.6894,26.3750,19.2500
longdialogue_qa_eng,6,8576,0.0001,0.5195,0.5910,0.7106,14.0000,19.5000
longdialogue_qa_eng,7,8576,0.0009,0.6055,0.6560,0.6402,17.2500,15.8125
longdialogue_qa_eng,8,8576,0.0000,0.5312,0.5497,0.7030,21.3750,21.6250
longdialogue_qa_eng,9,8576,0.0000,0.6367,0.6350,0.6353,15.0625,15.7500
longdialogue_qa_eng,10,8576,0.0000,0.4395,0.5720,0.6654,24.2500,22.3750
longdialogue_qa_eng,11,8576,0.0000,0.3770,0.4408,0.6968,30.6250,23.1250
longdialogue_qa_eng,12,8576,0.0000,0.3301,0.5605,0.6212,18.6250,18.8750
longdialogue_qa_eng,13,8576,0.0000,0.4492,0.5862,0.6430,15.6250,16.6250
longdialogue_qa_eng,14,8576,0.0000,0.4941,0.6356,0.5961,20.7500,18.5000
longdialogue_qa_eng,15,8576,0.0000,0.5117,0.6060,0.6280,29.0000,19.6250
longdialogue_qa_eng,16,8576,0.0000,0.3242,0.5876,0.5560,17.6250,15.8750
longdialogue_qa_eng,17,8576,0.0000,0.3887,0.5711,0.6121,20.2500,16.8750
longdialogue_qa_eng,18,8576,0.0020,0.7305,0.5709,0.6549,18.1250,19.3750
longdialogue_qa_eng,19,8576,0.0000,0.4453,0.6398,0.5997,15.1250,19.8750
longdialogue_qa_eng,20,8576,0.0000,0.4414,0.5195,0.6638,15.4375,17.3750
longdialogue_qa_eng,21,8576,0.0000,0.4531,0.6077,0.5900,19.6250,18.0000
longdialogue_qa_eng,22,8576,0.0001,0.3242,0.6429,0.5898,16.3750,16.6250
longdialogue_qa_eng,23,8576,0.0000,0.2793,0.6864,0.6114,19.2500,17.2500
longdialogue_qa_eng,24,8576,0.0000,0.5312,0.6035,0.6496,23.6250,18.1250
longdialogue_qa_eng,25,8576,0.0000,0.3613,0.6521,0.6671,16.8750,17.5000
longdialogue_qa_eng,26,8576,0.0000,0.4961,0.7048,0.6227,14.7500,17.2500
longdialogue_qa_eng,27,8576,0.0000,0.8828,0.7132,0.5896,173.0000,27.7500
longdialogue_qa_eng,0,50048,0.0442,3.6875,0.7994,0.9120,16.1250,17.6250
longdialogue_qa_eng,1,50048,1.3906,5.5000,0.8075,0.9378,7.4688,8.5000
longdialogue_qa_eng,2,50048,0.3301,1.7656,0.7154,0.9403,10.6875,10.2500
longdialogue_qa_eng,3,50048,0.0009,1.9297,0.7838,0.9121,11.0625,9.0625
longdialogue_qa_eng,4,50048,0.0000,0.5391,0.7132,0.8674,23.7500,21.3750
longdialogue_qa_eng,5,50048,0.0000,0.5938,0.7310,0.9038,20.8750,20.2500
longdialogue_qa_eng,6,50048,0.0002,0.7695,0.7076,0.9069,15.5625,20.1250
longdialogue_qa_eng,7,50048,0.0099,0.6875,0.7787,0.8932,12.2500,17.1250
longdialogue_qa_eng,8,50048,0.0000,0.3652,0.6766,0.8887,24.0000,22.7500
longdialogue_qa_eng,9,50048,0.0000,0.6250,0.7776,0.8809,19.8750,17.3750
longdialogue_qa_eng,10,50048,0.0000,0.4336,0.6504,0.8769,25.0000,23.5000
longdialogue_qa_eng,11,50048,0.0000,0.4062,0.5095,0.8708,23.0000,24.3750
longdialogue_qa_eng,12,50048,0.0002,0.5781,0.6705,0.8485,17.7500,20.3750
longdialogue_qa_eng,13,50048,0.0000,0.4707,0.7009,0.8499,17.2500,18.1250
longdialogue_qa_eng,14,50048,0.0000,0.4688,0.7374,0.7998,20.8750,19.3750
longdialogue_qa_eng,15,50048,0.0000,0.5117,0.6761,0.8403,27.2500,20.2500
longdialogue_qa_eng,16,50048,0.0000,0.4629,0.7118,0.7550,15.7500,16.6250
longdialogue_qa_eng,17,50048,0.0000,0.4473,0.7121,0.8299,21.1250,17.8750
longdialogue_qa_eng,18,50048,0.0057,0.7930,0.6465,0.8571,21.0000,20.3750
longdialogue_qa_eng,19,50048,0.0000,0.4004,0.7612,0.8270,17.0000,20.8750
longdialogue_qa_eng,20,50048,0.0000,0.4629,0.6253,0.8554,17.1250,18.6250
longdialogue_qa_eng,21,50048,0.0000,0.5820,0.7151,0.7920,22.0000,19.0000
longdialogue_qa_eng,22,50048,0.0000,0.4648,0.7623,0.8177,16.8750,17.7500
longdialogue_qa_eng,23,50048,0.0000,0.4238,0.7893,0.8611,22.1250,18.6250
longdialogue_qa_eng,24,50048,0.0000,0.4512,0.7542,0.8531,17.2500,19.2500
longdialogue_qa_eng,25,50048,0.0002,0.4844,0.7773,0.8941,21.2500,18.3750
longdialogue_qa_eng,26,50048,0.0000,0.4824,0.8641,0.8783,17.8750,18.0000
longdialogue_qa_eng,27,50048,-0.0000,0.8672,0.8809,0.8191,168.0000,28.1250
longdialogue_qa_eng,0,100224,0.2539,3.8750,0.8239,0.9404,7.3750,18.0000
longdialogue_qa_eng,1,100224,2.0625,6.0625,0.8443,0.9570,11.5000,8.5000
longdialogue_qa_eng,2,100224,0.2344,2.1406,0.7299,0.9622,9.9375,10.5000
longdialogue_qa_eng,3,100224,0.0093,2.2188,0.8337,0.9552,11.1250,9.2500
longdialogue_qa_eng,4,100224,0.0000,0.5938,0.7227,0.9151,24.1250,21.5000
longdialogue_qa_eng,5,100224,0.0000,0.8594,0.7701,0.9377,28.0000,20.2500
longdialogue_qa_eng,6,100224,0.0013,0.8398,0.7109,0.9301,20.2500,20.0000
longdialogue_qa_eng,7,100224,0.0100,0.8086,0.8200,0.9292,12.2500,17.0000
longdialogue_qa_eng,8,100224,0.0000,0.5586,0.6864,0.9244,23.8750,22.6250
longdialogue_qa_eng,9,100224,0.0003,0.6680,0.7921,0.9193,19.8750,17.5000
longdialogue_qa_eng,10,100224,0.0000,0.4551,0.6376,0.9063,25.7500,23.5000
longdialogue_qa_eng,11,100224,0.0004,0.6445,0.5379,0.9082,21.7500,24.1250
longdialogue_qa_eng,12,100224,0.0002,0.5195,0.6956,0.8881,15.8750,20.1250
longdialogue_qa_eng,13,100224,0.0000,0.5703,0.7559,0.8808,16.3750,17.6250
longdialogue_qa_eng,14,100224,0.0000,0.5000,0.7567,0.8547,23.3750,19.6250
longdialogue_qa_eng,15,100224,0.0001,0.7500,0.6908,0.8877,27.8750,20.2500
longdialogue_qa_eng,16,100224,0.0000,0.5430,0.7031,0.8016,15.8750,16.6250
longdialogue_qa_eng,17,100224,0.0000,0.4062,0.7260,0.8851,21.0000,17.7500
longdialogue_qa_eng,18,100224,0.0000,0.8945,0.6811,0.9005,16.5000,20.2500
longdialogue_qa_eng,19,100224,0.0000,0.4395,0.7656,0.8848,16.7500,20.7500
longdialogue_qa_eng,20,100224,0.0000,0.4316,0.6462,0.8946,17.6250,18.6250
longdialogue_qa_eng,21,100224,0.0000,0.5781,0.7531,0.8403,20.0000,18.8750
longdialogue_qa_eng,22,100224,0.0005,0.5000,0.7746,0.8624,17.8750,17.8750
longdialogue_qa_eng,23,100224,0.0001,0.5117,0.8022,0.8991,18.8750,18.6250
longdialogue_qa_eng,24,100224,0.0000,0.4746,0.7874,0.8997,21.3750,19.3750
longdialogue_qa_eng,25,100224,0.0001,0.4922,0.8039,0.9420,20.1250,18.6250
longdialogue_qa_eng,26,100224,0.0000,0.5234,0.8948,0.9245,18.0000,18.3750
longdialogue_qa_eng,27,100224,0.0000,0.8750,0.9174,0.8577,158.0000,27.1250
longdialogue_qa_eng,0,8576,0.0055,3.0000,0.6370,0.7210,16.2500,18.0000
longdialogue_qa_eng,1,8576,0.4609,4.0000,0.7001,0.7031,15.4375,8.4375
longdialogue_qa_eng,2,8576,0.0000,0.9531,0.6097,0.7121,14.1875,10.0625
longdialogue_qa_eng,3,8576,0.0000,1.4688,0.6546,0.6944,14.8125,8.8750
longdialogue_qa_eng,4,8576,0.0000,0.2891,0.5957,0.6684,18.2500,20.8750
longdialogue_qa_eng,5,8576,0.0000,0.5156,0.5921,0.6833,20.3750,19.2500
longdialogue_qa_eng,6,8576,0.0000,0.7773,0.5929,0.7205,13.6875,19.5000
longdialogue_qa_eng,7,8576,0.0078,0.7891,0.6189,0.6344,12.4375,16.0000
longdialogue_qa_eng,8,8576,0.0000,0.3027,0.5552,0.6930,23.2500,21.6250
longdialogue_qa_eng,9,8576,0.0000,0.5117,0.5963,0.6350,14.6250,15.7500
longdialogue_qa_eng,10,8576,0.0000,0.4180,0.5619,0.6817,27.3750,22.1250
longdialogue_qa_eng,11,8576,0.0000,0.3906,0.4174,0.7005,37.5000,23.0000
longdialogue_qa_eng,12,8576,0.0000,0.4707,0.5463,0.6241,25.7500,18.5000
longdialogue_qa_eng,13,8576,0.0000,0.5156,0.5645,0.6436,21.3750,16.3750
longdialogue_qa_eng,14,8576,0.0000,0.3672,0.5893,0.5885,21.3750,18.2500
longdialogue_qa_eng,15,8576,0.0000,0.4980,0.5812,0.6375,21.0000,19.3750
longdialogue_qa_eng,16,8576,0.0000,0.5898,0.5723,0.5524,14.1250,15.8125
longdialogue_qa_eng,17,8576,0.0000,0.4727,0.5656,0.6112,14.5625,16.8750
longdialogue_qa_eng,18,8576,0.0000,0.6016,0.5463,0.6231,70.0000,19.2500
longdialogue_qa_eng,19,8576,0.0000,0.5781,0.6256,0.6191,14.0000,19.7500
longdialogue_qa_eng,20,8576,0.0000,0.4336,0.5008,0.6585,18.7500,17.0000
longdialogue_qa_eng,21,8576,0.0000,0.4102,0.5731,0.6052,14.6875,17.5000
longdialogue_qa_eng,22,8576,0.0000,0.3516,0.6161,0.5910,16.0000,16.0000
longdialogue_qa_eng,23,8576,0.0000,0.3398,0.6579,0.6315,15.2500,16.7500
longdialogue_qa_eng,24,8576,0.0000,0.3848,0.5569,0.6423,23.7500,18.0000
longdialogue_qa_eng,25,8576,0.0000,0.3613,0.6462,0.6602,18.6250,17.2500
longdialogue_qa_eng,26,8576,0.0000,0.4277,0.7073,0.6446,18.1250,16.8750
longdialogue_qa_eng,27,8576,0.0000,0.9297,0.7076,0.6341,177.0000,27.8750
longdialogue_qa_eng,0,50048,0.0830,3.8125,0.7838,0.9366,16.0000,17.6250
longdialogue_qa_eng,1,50048,0.5781,5.5625,0.7999,0.9285,15.6875,8.5000
longdialogue_qa_eng,2,50048,0.0011,1.6250,0.7405,0.9250,11.1250,10.5625
longdialogue_qa_eng,3,50048,0.0115,1.9609,0.7785,0.9179,9.5000,9.1250
longdialogue_qa_eng,4,50048,0.0000,0.4922,0.7137,0.8843,23.1250,21.3750
longdialogue_qa_eng,5,50048,0.0000,0.3887,0.7204,0.8962,18.2500,20.1250
longdialogue_qa_eng,6,50048,0.0058,0.7578,0.7012,0.9212,14.6250,20.0000
longdialogue_qa_eng,7,50048,0.0239,1.0000,0.7765,0.8617,20.3750,17.0000
longdialogue_qa_eng,8,50048,0.0000,0.6055,0.6869,0.8903,25.0000,22.6250
longdialogue_qa_eng,9,50048,0.0000,0.6758,0.7288,0.8694,18.1250,17.2500
longdialogue_qa_eng,10,50048,0.0000,0.4336,0.6406,0.8733,28.6250,23.3750
longdialogue_qa_eng,11,50048,0.0000,0.4375,0.4824,0.9138,22.8750,24.0000
longdialogue_qa_eng,12,50048,0.0000,0.4512,0.6766,0.8569,21.3750,20.1250
longdialogue_qa_eng,13,50048,0.0000,0.4277,0.6906,0.8554,17.2500,18.1250
longdialogue_qa_eng,14,50048,0.0000,0.4375,0.7160,0.7864,19.5000,19.3750
longdialogue_qa_eng,15,50048,0.0000,0.4258,0.6638,0.8777,17.8750,20.3750
longdialogue_qa_eng,16,50048,0.0000,0.4395,0.6610,0.7408,18.8750,16.6250
longdialogue_qa_eng,17,50048,0.0000,0.4219,0.6758,0.8175,15.0000,17.8750
longdialogue_qa_eng,18,50048,0.0000,0.4551,0.6493,0.8290,16.5000,20.3750
longdialogue_qa_eng,19,50048,0.0000,0.5586,0.7402,0.8345,16.3750,20.6250
longdialogue_qa_eng,20,50048,0.0004,0.4961,0.5770,0.8501,19.0000,18.6250
longdialogue_qa_eng,21,50048,0.0000,0.6172,0.6995,0.7946,22.3750,18.7500
longdialogue_qa_eng,22,50048,0.0009,0.3633,0.7347,0.8287,21.3750,17.5000
longdialogue_qa_eng,23,50048,0.0000,0.3223,0.7729,0.8477,20.1250,18.2500
longdialogue_qa_eng,24,50048,0.0000,0.5312,0.6744,0.8370,23.7500,19.1250
longdialogue_qa_eng,25,50048,0.0000,0.5547,0.7528,0.8925,16.8750,18.1250
longdialogue_qa_eng,26,50048,0.0001,0.5039,0.8404,0.8669,15.3750,17.5000
longdialogue_qa_eng,27,50048,0.0000,0.9219,0.8636,0.8330,61.7500,28.8750
math_find,0,8576,6.0000,7.2500,0.2514,0.5505,7.3750,18.8750
math_find,1,8576,4.4688,7.4375,0.7129,0.6579,10.9375,8.6250
math_find,2,8576,1.7656,5.1875,0.6197,0.6826,10.2500,10.8125
math_find,3,8576,0.3242,4.9062,0.5725,0.7593,12.1250,9.8125
math_find,4,8576,0.0000,1.6250,0.6161,0.6762,16.8750,21.5000
math_find,5,8576,0.0005,1.4453,0.6219,0.6483,26.2500,19.0000
math_find,6,8576,0.0022,2.0781,0.5310,0.7898,34.7500,19.7500
math_find,7,8576,0.6406,2.5312,0.5801,0.7148,16.0000,15.8750
math_find,8,8576,0.0006,1.1719,0.5642,0.7305,17.1250,20.6250
math_find,9,8576,0.0005,1.2578,0.5999,0.6865,16.2500,14.8750
math_find,10,8576,0.0771,1.6406,0.5818,0.6921,21.2500,21.2500
math_find,11,8576,0.0005,1.0781,0.4434,0.7904,27.5000,21.2500
math_find,12,8576,0.0011,1.3047,0.4743,0.7665,17.7500,17.5000
math_find,13,8576,0.0021,1.0781,0.4640,0.7174,15.6250,14.9375
math_find,14,8576,0.0000,0.4980,0.6364,0.6282,17.5000,16.6250
math_find,15,8576,0.0009,0.9609,0.6041,0.6744,20.1250,18.5000
math_find,16,8576,0.0000,0.6836,0.5134,0.5457,15.0625,14.4375
math_find,17,8576,0.0001,0.5625,0.5120,0.6365,15.0000,16.1250
math_find,18,8576,0.0000,0.8047,0.5346,0.6926,69.0000,18.2500
math_find,19,8576,0.0009,1.0703,0.5645,0.6693,14.5000,18.2500
math_find,20,8576,0.0069,0.6680,0.4570,0.7204,20.2500,15.7500
math_find,21,8576,0.0000,0.5508,0.5416,0.6981,24.8750,15.4375
math_find,22,8576,0.0002,0.6602,0.5924,0.6769,12.2500,13.5625
math_find,23,8576,0.0009,1.0781,0.5904,0.6749,13.8125,14.9375
math_find,24,8576,0.0001,0.6836,0.5148,0.7339,21.8750,17.2500
math_find,25,8576,0.0000,0.9141,0.6108,0.6747,17.6250,16.2500
math_find,26,8576,0.0000,0.7109,0.5946,0.6795,17.3750,16.7500
math_find,27,8576,0.0000,1.0469,0.6350,0.6608,74.5000,19.1250
math_find,0,50048,7.8438,9.0625,0.2338,0.5143,47.2500,18.7500
math_find,1,50048,1.6406,7.7188,0.7480,0.8288,15.3125,8.6250
math_find,2,50048,1.1094,4.7812,0.6309,0.8527,11.0625,10.8125
math_find,3,50048,0.0011,4.1250,0.6155,0.9107,10.3125,9.8125
math_find,4,50048,0.0002,1.1250,0.6387,0.8253,25.6250,21.3750
math_find,5,50048,0.0010,1.3516,0.6855,0.8665,25.1250,19.1250
math_find,6,50048,0.0000,1.2266,0.6085,0.8913,28.8750,19.7500
math_find,7,50048,0.0000,2.5000,0.6655,0.8927,18.6250,16.2500
math_find,8,50048,0.0001,0.8906,0.6523,0.9226,23.5000,21.1250
math_find,9,50048,0.0007,1.4375,0.7168,0.8634,15.3750,15.0625
math_find,10,50048,0.0000,1.3438,0.6339,0.9005,21.2500,21.5000
math_find,11,50048,0.0000,0.9102,0.5165,0.9373,23.5000,21.7500
math_find,12,50048,0.0072,1.0625,0.5675,0.9110,13.9375,18.0000
math_find,13,50048,0.0011,1.2109,0.5480,0.9078,16.0000,15.4375
math_find,14,50048,0.0000,0.4941,0.7411,0.8178,18.1250,17.0000
math_find,15,50048,0.0195,0.9492,0.7009,0.8706,16.7500,18.8750
math_find,16,50048,0.0000,0.5977,0.6177,0.7615,13.2500,15.0000
math_find,17,50048,0.0005,0.4824,0.5946,0.8512,14.7500,16.3750
math_find,18,50048,0.0000,0.9219,0.6233,0.8693,69.0000,18.6250
math_find,19,50048,0.0055,1.0703,0.6917,0.8463,17.2500,19.0000
math_find,20,50048,0.0221,0.8008,0.5156,0.8772,15.1875,16.6250
math_find,21,50048,0.0000,0.7852,0.6906,0.8646,14.1250,16.2500
math_find,22,50048,0.0000,0.7188,0.7140,0.8593,13.1875,14.1875
math_find,23,50048,0.0004,0.9883,0.6780,0.8502,14.1875,15.5625
math_find,24,50048,0.0000,0.5391,0.6161,0.8854,16.5000,17.7500
math_find,25,50048,0.0000,0.6211,0.7335,0.8395,18.7500,17.1250
math_find,26,50048,0.0000,0.7852,0.7218,0.8844,16.0000,17.2500
math_find,27,50048,0.0000,1.2344,0.7330,0.8264,72.0000,20.1250
math_find,0,100224,8.5000,9.7500,0.2450,0.5353,7.6875,18.7500
math_find,1,100224,1.9609,8.3750,0.7852,0.8511,11.0625,8.6250
math_find,2,100224,1.3594,5.0938,0.6688,0.8586,10.8750,10.8125
math_find,3,100224,0.0013,4.4688,0.6247,0.9178,10.0625,9.8125
math_find,4,100224,0.0000,1.1953,0.6783,0.8383,17.7500,21.3750
math_find,5,100224,0.0006,1.2344,0.7146,0.8996,13.9375,19.2500
math_find,6,100224,0.0001,1.3750,0.6116,0.8955,15.2500,19.8750
math_find,7,100224,0.0262,2.7969,0.6738,0.9259,20.3750,16.3750
math_find,8,100224,0.0003,1.0312,0.6830,0.9338,23.6250,21.1250
math_find,9,100224,0.0002,1.4453,0.7453,0.9053,18.0000,15.1875
math_find,10,100224,0.0061,1.4375,0.6496,0.9351,19.3750,21.5000
math_find,11,100224,0.0034,0.9648,0.5114,0.9618,18.2500,21.8750
math_find,12,100224,0.0098,1.2266,0.5921,0.9312,14.2500,18.2500
math_find,13,100224,0.0016,1.2500,0.5985,0.9333,16.2500,15.6250
math_find,14,100224,0.0000,0.5547,0.7720,0.8786,18.3750,17.1250
math_find,15,100224,0.0096,0.9570,0.7081,0.9224,17.1250,19.1250
math_find,16,100224,0.0000,0.5508,0.6582,0.8058,14.6875,15.0625
math_find,17,100224,0.0005,0.6328,0.6205,0.9029,14.7500,16.5000
math_find,18,100224,0.0000,0.7305,0.6627,0.8884,69.0000,18.8750
